Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
GOLGA6B	0.6780137175299071	0.4892593228045173	0.18875439472538985	0.01870973470728976	0.03390801955310589
STXBP2	10.90915503179301	10.720504231724583	0.1886508000684266	0.03722301566974828	0.06228459770097902
HBE1	1.1233473313227254	0.9347034712736685	0.18864386004905687	0.4791374027887191	0.5606200051132767
TDRD10	3.743232861891216	3.5546516655162885	0.18858119637492754	0.2546198547532822	0.33138975164487783
EVA1A	7.1445046808741015	6.95595279889789	0.18855188197621153	0.06665952899748251	0.1042779026028304
PKN1	10.668872507590399	10.480385731924242	0.18848677566615635	3.522218006023481E-4	9.667917758206426E-4
AP003068.6	3.7330290875235312	3.544547296326269	0.18848179119726227	0.0012364125428759865	0.0029792994483801884
TCHP	8.033942326284135	7.845846456462487	0.18809586982164817	2.3667620350886764E-5	8.376111578514376E-5
SLC35C2	10.207816880801298	10.019747997654608	0.18806888314668946	3.976193460264454E-6	1.6911358079947744E-5
ABHD14A-ACY1	3.6559394562542673	3.4678961472035152	0.18804330905075206	0.019329211830879323	0.03489182335850671
AIP	10.39831000256568	10.210311488262404	0.18799851430327585	4.447309350534834E-4	0.001191619801264387
SUN3	0.8241935764028422	0.6362334613255116	0.18796011507733057	0.2709799896540569	0.349238381684218
BMP6	5.141658905653624	4.953712696438912	0.1879462092147115	0.745808962731053	0.8021895127130839
SAA1	10.132402179325101	9.944509919798145	0.1878922595269561	0.18696888798222067	0.2543000289717851
GCHFR	9.051620403799538	8.863769479986363	0.18785092381317448	0.09046805710220174	0.13596338141156114
APITD1-CORT	4.798515238424653	4.610681652181803	0.18783358624285018	0.053565661126773634	0.08605661789350753
ADORA1	7.145984271357691	6.9581916202869145	0.1877926510707768	0.17027842503269786	0.23439989997698363
UNKL	8.129227090475005	7.941470885779054	0.1877562046959511	0.007001244195418477	0.014200541183535061
PDIA4	11.57098581598819	11.383234164016237	0.18775165197195243	0.0010938306280257049	0.0026750158986980177
MON1A	7.490631603193361	7.3028834307539725	0.18774817243938813	3.501189011578809E-4	9.614543769432037E-4
TRIM31	2.3459840198004653	2.1582517986624676	0.1877322211379977	0.2198409989835488	0.2925430566628957
TAF11	9.634084532044144	9.44636527555213	0.18771925649201293	5.507654466496703E-6	2.2621877118592234E-5
HLA-DQB1	10.884716525030099	10.697047949836628	0.18766857519347013	0.11556909119946235	0.16844692188272176
TARBP2	9.248168528093778	9.060607853240127	0.18756067485365158	2.2873279889212839E-4	6.553936018602016E-4
TTC22	6.247478337191116	6.059975906860885	0.18750243033023128	0.06718462024068839	0.10499110209571107
ZNF408	7.81021261960428	7.622805544804456	0.18740707479982355	4.802112640200917E-6	2.0054133318811995E-5
ANKRD33B	1.94586899988039	1.7584810275569636	0.1873879723234264	0.06118474373248872	0.09659297441540263
PPARD	8.824788699258162	8.637553000313892	0.18723569894427072	9.088804978403253E-4	0.0022684023059706734
TAF6	10.103872941607886	9.916914089314881	0.1869588522930048	1.7883301557386488E-6	8.270459318515052E-6
SEPT9	11.996830922011874	11.8098961398361	0.18693478217577386	3.664546757526921E-4	0.001000130759000154
ZNF212	7.7969022221888435	7.6099871563525285	0.186915065836315	1.6646660834451765E-5	6.104893014841634E-5
RIBC2	6.282655747632676	6.095783184990028	0.18687256264264818	0.01227142356136468	0.023365098369009258
XAGE1C	0.820566573808696	0.6337062225050518	0.1868603513036442	0.7675562170757058	0.8198670865327128
IFFO1	7.144937924509242	6.958129868571741	0.18680805593750094	0.009558487777138525	0.018700094467423656
CNOT3	9.66098585596291	9.474183818887328	0.18680203707558185	1.6900473458481002E-6	7.869890632213144E-6
IDH3B	10.895844782309062	10.709124263921245	0.18672051838781734	4.063304755108632E-6	1.724962848485744E-5
WDR81	8.317606555200554	8.130949963756345	0.18665659144420843	2.1258280506564198E-4	6.143379952166728E-4
KPNA7	2.383486269024912	2.196834112074022	0.1866521569508901	0.36903871909808816	0.4515845697920031
CES4A	6.491846265906515	6.305252315362613	0.1865939505439025	0.0316401749204166	0.053989587337264784
SNRPD2	13.184577405504532	12.99810092514875	0.18647648035578257	2.5600859132501874E-4	7.249927639886863E-4
PRKCQ	4.12656937937698	3.9401181304158577	0.18645124896112275	0.12714388029760748	0.18298912185712243
HSD3B7	9.385070644169966	9.198650008805902	0.1864206353640636	0.014154655158922336	0.02654836042783662
PDE4C	2.580053608583727	2.3936714083851487	0.1863822001985782	0.11435084353285219	0.16684486159432013
HIST1H2BN	5.421923321502622	5.235561539850568	0.18636178165205397	0.014687463666702594	0.02741780322857602
CHAC2	5.977532343518377	5.791180870465777	0.1863514730526008	0.011705818792782319	0.02240293945503905
RRP12	8.912112110824332	8.725771334932874	0.18634077589145726	1.8690426094536416E-4	5.476911344065925E-4
DMWD	8.815492153807064	8.629228329157058	0.18626382465000546	1.4688578954369369E-5	5.463815357781351E-5
PAGE4	0.5916398151263578	0.4054224600388164	0.1862173550875414	0.2838892130551278	0.36269311456751935
ST3GAL4	9.628872672919016	9.442715073366184	0.18615759955283195	0.008568245509742667	0.01695218763969945
MRPS15	11.066760273735886	10.880696959746906	0.18606331398897957	1.2585322687996836E-5	4.760205540888855E-5
SUGP2	9.772675967574978	9.586676561366595	0.18599940620838318	2.923423161482752E-5	1.0100812486610488E-4
RGS10	10.886971542596216	10.701023444965251	0.18594809763096443	0.03207756760298541	0.05461823683485138
NMRK2	0.6104188668605959	0.4245273971810943	0.1858914696795016	0.16550772117992896	0.2288011703452912
FAM20C	9.240279221644235	9.054390670307905	0.18588855133632975	0.026496661555134193	0.04610272286635177
AAMP	11.339084445614851	11.153234121927015	0.18585032368783594	6.370427118262967E-6	2.5724660460710675E-5
CCDC73	1.2626298979799206	1.0768372455581143	0.18579265242180631	0.01579786792141591	0.029238899449677492
SAMD4B	11.253520934061784	11.067744367817877	0.18577656624390748	1.8247764639878206E-5	6.625364625627231E-5
ASRGL1	7.285557066707162	7.099790781525576	0.185766285181586	0.09694840409930261	0.14453375372106245
DLK1	2.062464033841871	1.8769568781558037	0.18550715568606724	0.9612567144010502	0.9710676327197652
PSMD4	12.320633937998227	12.135133598547911	0.18550033945031608	1.4200766779415286E-4	4.2628047566624556E-4
PAGE2	1.1900997337040866	1.0047070752874414	0.1853926584166452	0.555604322030405	0.6334856265459047
TNFRSF9	4.052979780763081	3.8677185170659505	0.18526126369713092	0.10905826881338443	0.15991700415695306
LCE3D	0.39439672877874843	0.20918220904254084	0.1852145197362076	0.5416355864278896	0.6201211604969337
PNPT1	8.498380600785497	8.313308136411989	0.18507246437350844	2.0121879497847495E-4	5.853053336764072E-4
ILF2	12.525281797439783	12.340296855272722	0.18498494216706085	0.0018481755821946333	0.0042752411663824035
MYBPHL	0.9734099373157964	0.7884328404220627	0.18497709689373365	0.07104818967883697	0.11006546703223706
C11orf85	1.849063606289366	1.664160666058325	0.18490294023104092	0.14617244836574605	0.20604432117933183
LGALSL	8.01971785463006	7.834954837500526	0.18476301712953358	0.005113198258342999	0.010698709407277424
RBPJL	0.32582953791170033	0.14108606781925392	0.1847434700924464	0.004996525633900073	0.010476251996844132
MAEA	9.933099010486155	9.748368114083057	0.1847308964030976	6.94736593609413E-6	2.7826133368846776E-5
RIOK1	8.517394287410552	8.332685729114402	0.1847085582961494	0.005700009972536835	0.011821954403808317
TLCD1	8.885491827886405	8.700801348992572	0.18469047889383283	0.027678522245544568	0.04794837316996649
USF1	10.411549188837904	10.226869580727685	0.1846796081102191	2.2855695741763604E-4	6.54992810147913E-4
ID3	10.094014291735071	9.909347012502868	0.18466727923220283	0.047958745567247996	0.07799130942679887
NKIRAS2	9.589014068528648	9.40436163800858	0.1846524305200674	2.4561686258195436E-6	1.096635033425485E-5
RBM6	9.957745882897848	9.773145577174589	0.1846003057232597	2.1756334544054123E-4	6.271389121815665E-4
RBX1	10.609718157814143	10.425118618149854	0.18459953966428877	4.97106907004774E-6	2.067437997344358E-5
SCPEP1	10.904154306944143	10.719836582410762	0.1843177245333809	0.06305001400473353	0.09924519058376899
DMAP1	9.407253780820021	9.22301162590587	0.1842421549141502	1.5180003601678038E-5	5.622497978315241E-5
GMEB2	7.865919566387628	7.681782042275064	0.18413752411256468	2.393201743777773E-6	1.0708842790584964E-5
FOXK2	9.554928992398109	9.370800864793852	0.18412812760425723	2.766960470315105E-4	7.774125900243551E-4
TMEM104	7.999933548940123	7.815905140055287	0.18402840888483585	9.551832112848491E-4	0.002370645495219361
SOD3	7.9236617011682995	7.739644705414996	0.18401699575330355	0.17734333953244485	0.242949969878508
TMEM79	8.65978892948004	8.475801198837638	0.18398773064240181	0.025577637796629693	0.04467011311394514
RP11-187E13.1	0.6805676548508784	0.4966110723706173	0.18395658248026114	0.021406951294607235	0.03822564927712393
DCTN3	11.122112589589271	10.93817464587165	0.18393794371762162	3.288394101541581E-5	1.1238174775243998E-4
RGS9	4.859662180502103	4.6758630457259995	0.18379913477610366	0.3115008097946331	0.39232729930704413
DGUOK	10.874717719421081	10.6909788465231	0.1837388728979814	1.4422645692180325E-6	6.840240191301773E-6
PHB2	12.110704360955076	11.92703271703897	0.18367164391610658	5.218171100773716E-6	2.1583768359593666E-5
FXR2	9.290915700296065	9.107284227555047	0.183631472741018	1.5193500478294375E-5	5.626352800136177E-5
FAM78B	4.713892316811711	4.530288348959198	0.18360396785251254	0.5769485480683529	0.6534038279597565
HCFC1	9.519365888494393	9.335786352051601	0.18357953644279235	1.0415957096832074E-8	8.183581132334155E-8
ZNF335	8.029860486619985	7.846350880739716	0.18350960588026854	2.0599856009440032E-5	7.395319882592584E-5
KRT80	7.6815692698037665	7.49809474629793	0.18347452350583637	0.1873617824423457	0.25472027335323977
SAFB	10.537394181867569	10.354080106213422	0.18331407565414715	9.452790883379691E-9	7.507816291675139E-8
SNX32	4.069438723553255	3.8862314984440403	0.18320722510921517	0.02650999450063629	0.046121515078867796
TMEM40	5.384680381515162	5.201519807647164	0.18316057386799844	0.5637780606212314	0.6414397476125361
LHPP	8.979999674673047	8.796914146572655	0.18308552810039203	0.001341105376570506	0.0032061185505515956
AK1	10.5359861465769	10.352922647515594	0.18306349906130492	0.03434307076234411	0.0579286843311856
MAP2K3	9.585774104155819	9.402729811818627	0.18304429233719155	2.625373503193362E-4	7.410617210191803E-4
PPAP2C	11.224857637777351	11.041869308926485	0.18298832885086647	4.3403631292249223E-4	0.001165021272062554
SST	0.6763269717852366	0.4933705141843196	0.182956457600917	0.179365179952231	0.2453875193276766
HIST3H3	0.8915651688262067	0.7087652509520352	0.1827999178741715	0.17125706978960076	0.23555122385078234
MRPL9	11.080844573315401	10.898130253145432	0.18271432016996947	0.0015059165757099757	0.0035539397015459475
MINK1	9.491055057398224	9.308412131704413	0.1826429256938109	1.6300751183917495E-4	4.831070472929299E-4
HS3ST3B1	5.12634515755556	4.9437687126386916	0.18257644491686875	0.027900755229971375	0.04828283487725567
MGAT2	8.52239476361393	8.33989622424	0.18249853937392935	0.01661401901297177	0.03056616974080633
TEX29	3.2018679493327467	3.019438067693199	0.18242988163954754	0.028776498028347808	0.04964266193921287
TAX1BP3	11.323873058958092	11.141602240966076	0.18227081799201628	0.00414384235496601	0.00886186671778311
ZNF165	6.380704614239785	6.198488527469025	0.18221608677075984	0.005628550677503563	0.011681728198141866
PIWIL4	4.783582808689172	4.601579548507642	0.18200326018152957	0.026483334403064274	0.046083937143952466
NR1I2	1.6868825005935846	1.5048928015591647	0.18198969903441986	0.06181046204119267	0.09750473232517981
ONECUT2	1.8800282033378737	1.6980554907870242	0.18197271255084946	0.15079431665013687	0.21138131887563827
ZNF781	4.660552160558955	4.478681725487626	0.18187043507132827	0.08255923548761235	0.125621923026184
WISP3	3.497946550205287	3.3160939439368056	0.18185260626848132	0.38726648714355083	0.4707580605966058
PGF	7.5109170886969086	7.32906471386278	0.1818523748341283	0.028194769270993403	0.048736060930460505
B3GALT6	8.468804357074454	8.286974202832393	0.18183015424206062	6.354072665710753E-4	0.0016404929314987843
FZR1	9.48295679475724	9.301141905214056	0.18181488954318326	3.462075809143039E-4	9.515744738320712E-4
TMEM31	3.021437117451515	2.8397273846647337	0.18170973278678115	0.14390254837380212	0.20325370024691206
TUT1	8.60112637428009	8.41945132986021	0.18167504441987958	8.725718791768866E-5	2.737987433419962E-4
FBXO41	6.3820557817076375	6.2003823779980305	0.18167340370960705	0.0018032924948384599	0.004183105708317161
CTD-2267D19.3	6.85000037643499	6.66834897965989	0.18165139677510034	0.06983116426526548	0.10841063537626927
C12orf45	8.351056619589018	8.1694070107524	0.18164960883661863	9.146324950138895E-4	0.0022818201368757477
PPIAL4D	0.684890618630656	0.5032512331267028	0.1816393855039532	0.05728272245294752	0.09119966267270568
BRMS1	10.2657040107078	10.084109911887683	0.181594098820117	2.918391807704701E-5	1.0087255950259635E-4
TLR9	2.328275565875432	2.14668961679404	0.1815859490813918	0.18404155861837246	0.25095574015856537
SLC39A7	11.735563364481093	11.553990920466019	0.18157244401507455	0.0013338185437303807	0.0031920503703571214
MRPL20	11.870704191840892	11.689258177923174	0.18144601391771786	1.124793666573698E-5	4.313485419170391E-5
CHFR	8.512182576413322	8.330741624662743	0.18144095175057906	3.775840782271889E-5	1.2748537694982508E-4
GPATCH3	7.837180316787975	7.655802466605642	0.18137785018233377	2.7832117838300086E-5	9.675100783949631E-5
DDX39B	12.786197136332266	12.604925895329236	0.18127124100302971	3.6371764089437875E-7	1.9731979970117444E-6
ELF3	12.21443655543764	12.033174876810355	0.18126167862728515	0.07752828560351266	0.11887061267984278
LILRB4	8.505917642079183	8.32465854656924	0.18125909550994201	0.06369145521922648	0.1001337001426582
YRDC	8.58105557709773	8.400164218490298	0.18089135860743255	1.0845639192036405E-4	3.3393200501330005E-4
PQLC2	8.360493878590255	8.179673797162485	0.18082008142777006	2.0835314327760646E-4	6.031676117265568E-4
WNT3A	1.3037789429302025	1.1229681991209182	0.1808107438092843	0.30767690807420534	0.3883437417594724
ELFN2	1.763611565448667	1.5828953461199673	0.18071621932869975	0.19514548558101297	0.26388399045154504
SAP30	8.655844010590387	8.475134393595047	0.18070961699534038	0.0014480323308131426	0.003434244668416324
RBM28	8.991407950161303	8.810948627290356	0.1804593228709468	5.636132251474191E-5	1.8368869105914095E-4
EML3	9.346478547813868	9.166216491850193	0.1802620559636754	2.1110964914849983E-4	6.103713177159039E-4
LRRC38	0.7429844089061932	0.5627789200513714	0.1802054888548218	0.05551056021961609	0.08882860229502225
CSNK1D	11.276478187650088	11.096320096291072	0.18015809135901684	3.19671798043597E-5	1.0957769218840559E-4
ZNF812	3.5249953941344807	3.344919634152572	0.1800757599819085	0.9745299753050928	0.9810480299738185
EML6	4.022779803388977	3.842798703557352	0.17998109983162447	0.15805020015880822	0.22012926317621714
DNAH1	5.5723312243416485	5.392352361533754	0.17997886280789466	0.04291384566933376	0.07072183126684521
AC142381.1	0.6849020610156566	0.504950019076914	0.1799520419387427	0.4083608307531249	0.49190207352840204
RCC2	10.894788288524252	10.71492564941595	0.17986263910830225	5.446999977227751E-4	0.0014300239813359059
CCNB3	4.004754810853066	3.8249820401600725	0.17977277069299324	0.1435804953995673	0.2028302809662519
PDZD7	4.3578899373905085	4.178171244473174	0.17971869291733444	0.0245362550585273	0.043070291771171006
KIRREL2	1.7497245438251154	1.5701092339474965	0.17961530987761898	0.22880369262510136	0.30267835040955515
PIGZ	6.815769933787765	6.636200568380138	0.1795693654076267	0.006854400313700437	0.013930625880271438
OTOG	0.4644146328576082	0.284892710341978	0.1795219225156302	0.029252197113144418	0.050391696351171605
NIPAL4	2.640242485776418	2.4609147865662875	0.17932769921013048	0.22028306229756234	0.2930028579143445
ANP32E	9.53880554213945	9.359495851065793	0.1793096910736569	0.018203636244519483	0.03312265194177129
C20orf24	11.258943420810105	11.07965849198129	0.17928492882881564	7.02980502065631E-4	0.0017968674952448102
KCNJ10	2.627030873616929	2.447783516369029	0.17924735724789986	0.060752562833114365	0.09601055834056567
UBQLNL	2.686608411524241	2.507367068650085	0.17924134287415594	0.11071287142453701	0.16205616575981902
SLC9C2	0.4905726229566963	0.31133379060958194	0.17923883234711435	0.32019485362193467	0.40108595324043433
TPGS2	10.725844944562652	10.54664678531917	0.17919815924348192	2.922312183474274E-4	8.166510585458566E-4
SSU72	11.578169042364015	11.399020647399851	0.17914839496416413	1.9236166519909226E-4	5.620552938562279E-4
